ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
423,Influence Perception of Liking,"The adversary influences the target's actions by building a relationship where the target has a liking to the adversary. People are more likely to be influenced by people of whom they are fond, so the adversary attempts to ingratiate themself with the target via actions, appearance, or a combination thereof.",Medium,Low,"::An organization should provide regular, robust cybersecurity training to its employees to prevent social engineering attacks.::",
