ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
329,ICMP Error Message Quoting Probe,"An adversary uses a technique to generate an ICMP Error message (Port Unreachable, Destination Unreachable, Redirect, Source Quench, Time Exceeded, Parameter Problem) from a target and then analyze the amount of data returned or Quoted from the originating request that generated the ICMP error message.",Medium,Low,,
