ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
143,Detect Unpublicized Web Pages,"An adversary searches a targeted web site for web pages that have not been publicized. In doing this, the adversary may be able to gain access to information that the targeted site did not intend to make public.",,Low,,
