ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
144,Detect Unpublicized Web Services,An adversary searches a targeted web site for web services that have not been publicized. This attack can be especially dangerous since unpublished but available services may not have adequate security controls placed upon them given that an administrator may believe they are unreachable.,,Low,,
