ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
582,Route Disabling,"An adversary disables the network route between two targets. The goal is to completely sever the communications channel between two entities. This is often the result of a major error or the use of an Internet kill switch by those in control of critical infrastructure. This attack pattern differs from most other obstruction patterns by targeting the route itself, as opposed to the data passed over the route.",Low,High,,
