ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
421,Influence Perception of Authority,"An adversary uses a social engineering technique to convey a sense of authority that motivates the target to reveal specific information or take specific action. There are various techniques for producing a sense of authority during ordinary modes of communication. One common method is impersonation. By impersonating someone with a position of power within an organization, an adversary may motivate the target individual to reveal some piece of sensitive information or perform an action that benefits the adversary.",High,Low,"::An organization should provide regular, robust cybersecurity training to its employees to prevent social engineering attacks.::","::The adversary calls the target and announces that they are the head of IT at the target's company. The adversary goes on to say that there has been a technical issue and they need the target's login credentials for their account. By convincing the target of their authority, the adversary hopes the target will reveal the sensitive information.::"
