ID,Name,Description,Likelihood Of Attack,Typical Severity,Mitigations,Example Instances
296,ICMP Information Request,"An adversary sends an ICMP Information Request to a host to determine if it will respond to this deprecated mechanism. ICMP Information Requests are a deprecated message type. Information Requests were originally used for diskless machines to automatically obtain their network configuration, but this message type has been superseded by more robust protocol implementations like DHCP.",,Low,,
